mysql> SELECT * FROM PLAYERS;
+-------+--------+--------+------------+--------------------------------+------------------+----------------------------+
| nflId | height | weight | birthDate  | collegeName                    | officialPosition | displayName                |
| 48085 | 7-Jun  |    326 | 6/5/1997   | Florida                        | T                | Fred Johnson               |
| 48089 | 2-Jun  |    235 | 8/5/1996   | Nevada                         | OLB              | Malik Reed                 |
| 48094 | 5-Jun  |    300 | 3/25/1996  | Texas                          | T                | Calvin Anderson            |
| 48096 | 3-Jun  |    255 | 5/15/1996  | Texas                          | TE               | Andrew Beck                |
| 48097 | 2-Jun  |    200 | 11/9/1996  | North Carolina State           | WR               | Jakobi Meyers              |
| 48117 | 2-Jun  |    209 | 9/4/1996   | Arizona                        | MLB              | Demetrius Flannigan-Fowles |
| 48118 | 1-Jun  |    215 | 5/15/1997  | Malone                         | WR               | Ashton Dulin               |
| 48119 | 8-May  |    180 | 7/5/1996   | Georgia State                  | WR               | Penny Hart                 |
| 48123 | 1-Jun  |    285 | 3/1/1997   | Penn State                     | DT               | Kevin Givens               |
| 48137 | Jun-00 |    200 | 7/31/1995  | Purdue                         | QB               | David Blough               |
| 48145 | 3-Jun  |    255 | 10/24/1996 | Boston College                 | DE               | Wyatt Ray                  |
| 48158 | 5-Jun  |    314 | 9/8/1995   | Notre Dame                     | G                | Alex Bars                  |
| 48159 | 2-Jun  |    311 | 8/13/1996  | Notre Dame                     | C                | Sam Mustipher              |
| 48181 | 7-Jun  |    314 | 1/2/1996   | Virginia Tech                  | T                | Yosuah Nijman              |
| 48198 | 3-Jun  |    366 | 10/20/1995 | Michigan                       | NT               | Bryan Mone                 |
| 48207 | Jun-00 |    233 | 7/1/1996   | Vanderbilt                     | FB               | Khari Blasingame           |
| 48220 | 4-Jun  |    308 | 8/13/1997  | California                     | G                | Patrick Mekari             |
| 48233 | 1-Jun  |    242 | 7/9/1996   | Wisconsin                      | FB               | Alec Ingold                |
| 48234 | 4-Jun  |    206 | 10/22/1997 | Texas Tech                     | WR               | Antoine Wesley             |
| 48235 | 4-Jun  |    300 | 5/2/1997   | UCLA                           | C                | Andre James                |
| 48241 | 10-May |    200 | 6/22/1997  | South Carolina                 | CB               | Keisean Nixon              |
| 48247 | 6-Jun  |    255 | 8/11/1997  | Old Dominion                   | DE               | Tim Ward                   |
| 48268 | 2-Jun  |    228 | 8/4/1997   | Florida Atlantic               | MLB              | Azeez Al-Shaair            |
| 48318 | Jun-00 |    225 | 10/2/1996  | Nebraska                       | RB               | Devine Ozigbo              |
| 48364 | 2-Jun  |    230 | 10/9/1996  | Illinois                       | OLB              | Del'Shawn Phillips         |
| 48374 | 8-May  |    193 | 7/23/1997  | Virginia                       | WR               | Olamide Zaccheaus          |
| 48415 | 6-May  |    170 | 12/4/1997  | Assumption                     | WR               | Deonte Harty               |
| 48447 | 10-May |    202 | 2/12/1997  | Texas                          | FS               | P.J. Locke                 |
| 48454 | 11-May |    195 | 12/15/1995 | Mississippi                    | FS               | C.J. Moore                 |
| 48455 | 7-Jun  |    299 | 12/19/1995 | Iowa                           | T                | Matt Nelson                |
| 48456 | 8-Jun  |    237 | 8/16/1997  | Stetson University             | TE               | Donald Parham              |
| 48462 | 4-Jun  |    285 | 8/5/1996   | Texas-San Antonio              | DE               | Kevin Strong               |
| 48471 | 2-Jun  |    207 | 12/10/1995 | Stanford                       | WR               | Trenton Irwin              |
| 48472 | Jun-00 |    205 | 8/17/1995  | California                     | RB               | Patrick Laird              |
| 48473 | 4-Jun  |    280 | 9/12/1997  | Georgia                        | DE               | Jonathan Ledbetter         |
| 48475 | 5-Jun  |    255 | 10/6/1995  | Temple                         | TE               | Chris Myarick              |
| 48476 | Jun-00 |    193 | 11/4/1996  | Texas-El Paso                  | CB               | Nik Needham                |
| 48480 | 5-Jun  |    218 | 3/27/1997  | Colorado State                 | WR               | Preston Williams           |
| 48482 | Jun-00 |    237 | 6/25/1998  | Texas A&amp;M                  | MLB              | Tyrel Dodson               |
| 48485 | 5-Jun  |    310 | 1/11/1996  | Northwestern                   | G                | Blake Hance                |
| 48487 | 9-May  |    185 | 4/13/1997  | Buffalo                        | CB               | Cameron Lewis              |
| 48489 | 3-Jun  |    210 | 5/29/1996  | West Virginia                  | WR               | David Sills                |
| 48508 | Jun-00 |    209 | 12/5/1996  | Wyoming                        | FS               | Andrew Wingard             |
| 48512 | 4-Jun  |    300 | 2/14/1997  | Penn State                     | C                | Ryan Bates                 |
| 48513 | 4-Jun  |    334 | 7/10/1998  | Stanford                       | G                | Nate Herbig                |
| 48516 | 1-Jun  |    240 | 8/12/1996  | Wisconsin                      | ILB              | T.J. Edwards               |
| 48520 | 5-Jun  |    350 | 9/1/1996   | Alabama-Birmingham             | DT               | Anthony Rush               |
| 48524 | Jun-00 |    190 | 5/31/1995  | Coastal Carolina               | CB               | Anthony Chesley            |
| 48530 | Jun-00 |    205 | 9/7/1996   | Nebraska                       | WR               | Stanley Morgan             |
| 48537 | 5-Jun  |    261 | 12/18/1996 | Wyoming                        | DE               | Carl Granderson            |
| 48541 | 4-Jun  |    225 | 4/19/1998  | Texas                          | WR               | Lil'Jordan Humphrey        |
| 48544 | 3-Jun  |    300 | 10/20/1995 | Tennessee                      | DT               | Shy Tuttle                 |
| 48554 | 1-Jun  |    225 | 11/16/1996 | Michigan State                 | OLB              | Andrew Dowell              |
| 48555 | 3-Jun  |    245 | 8/28/1995  | Nebraska                       | OLB              | Luke Gifford               |
| 48556 | 1-Jun  |    212 | 6/7/1997   | North Texas                    | WR               | Jalen Guyton               |
| 48565 | 4-Jun  |    197 | 7/10/1997  | Kentucky                       | CB               | Chris Westry               |
| 48566 | 3-Jun  |    279 | 1/16/1996  | Kansas                         | DE               | Daniel Wise                |
| 48581 | Jun-00 |    205 | 5/12/1997  | Tulane                         | CB               | Roderic Teamer             |
| 48599 | 3-Jun  |    305 | 6/27/1997  | Clemson                        | DT               | Albert Huggins             |
| 48601 | 1-Jun  |    193 | 1/8/1996   | Oklahoma State                 | WR               | Tyron Johnson              |
| 48624 | 2-Jun  |    216 | 12/21/1995 | Ferris State                   | WR               | Malik Taylor               |
| 48657 | 1-Jun  |    195 | 4/21/1997  | Boston College                 | WR               | Jeff Smith                 |
| 48663 | 4-Jun  |    280 | 2/6/1998   | Oklahoma                       | DE               | Amani Bledsoe              |
| 48671 | 3-Jun  |    250 | 11/15/1995 | Sam Houston State              | OLB              | Derick Roberson            |
| 48678 | 11-May |    190 | 6/2/1997   | North Texas                    | CB               | Kemon Hall                 |
| 48680 | 10-May |    194 | 7/29/1996  | Bryant                         | WR               | Tom Kennedy                |
| 48683 | 6-Jun  |    230 | 12/7/1995  | Valdosta State                 | TE               | Joe Fortson                |
| 48685 | 1-Jun  |    235 | 8/13/1997  | Citadel                        | OLB              | Noah Dawkins               |
| 48700 | 3-Jun  |    237 | 2/27/1997  | Princeton                      | TE               | Jesper Horsted             |
| 48723 | 3-Jun  |    261 | 5/26/1995  | Iowa                           | TE               | Parker Hesse               |
| 48766 | 6-Jun  |    260 | 11/10/1995 | Missouri                       | TE               | Kendall Blanton            |
| 48780 | 3-Jun  |    245 | 9/13/1994  | Delaware                       | ILB              | Troy Reeder                |
| 48988 | Jun-00 |    190 | 11/26/1996 | Bemidji State                  | WR               | Gunner Olszewski           |
| 49410 | 11-May |    190 | 7/18/1998  | Washington State               | FS               | Jalen Thompson             |
| 49476 | 10-May |    212 | 12/13/1994 | Louisiana-Monroe               | RB               | Derrick Gore               |
| 50756 | 2-Jun  |    202 | 1/8/1999   | West Virginia                  | FS               | Kenny Robinson             |
| 50963 | 3-Jun  |    234 | 1/7/1997   | Florida State                  | RB               | Jacques Patrick            |
| 52409 | 4-Jun  |    216 | 12/10/1996 | Louisiana State                | QB               | Joe Burrow                 |
| 52410 | 5-Jun  |    265 | 4/14/1999  | Ohio State                     | DE               | Chase Young                |
| 52411 | 1-Jun  |    200 | 2/2/1999   | Ohio State                     | CB               | Jeff Okudah                |
| 52412 | 5-Jun  |    326 | 1/22/1999  | Georgia                        | T                | Andrew Thomas              |
| 52413 | 1-Jun  |    218 | 3/2/1998   | Alabama                        | QB               | Tua Tagovailoa             |
| 52414 | 6-Jun  |    237 | 3/10/1998  | Oregon                         | QB               | Justin Herbert             |
| 52415 | 5-Jun  |    318 | 4/15/1998  | Auburn                         | DT               | Derrick Brown              |
| 52416 | 3-Jun  |    225 | 7/26/1998  | Clemson                        | ILB              | Isaiah Simmons             |
